Price,Sq Ft,Bedrooms,Full Bath,Half Bath,Property Type,Lot Size,Year Built,Town/City,Town/City Median Income
689000.0,5000,4,2.0,0.0, Single Family ,0.11,1951.0,Oceanside,103596
849000.0,2191,5,3.0,0.0, Single Family ,0.24,1961.0,Oceanside,103596
695000.0,1930,4,2.0,1.0, Single Family ,0.18,1957.0,Oceanside,103596
899900.0,2400,4,2.0,1.0, Single Family ,0.14,2023.0,Oceanside,103596
769000.0,6500,3,2.0,0.0, Single Family ,0.15,1955.0,Oceanside,103596
789000.0,6000,4,4.0,0.0, Single Family ,0.14,1952.0,Oceanside,103596
519000.0,1212,3,1.0,1.0, Single Family ,0.16,1955.0,Oceanside,103596
889999.0,1744,3,3.0,1.0, Single Family ,0.17,1908.0,Oceanside,103596
1249000.0,8000,4,3.0,1.0, Single Family ,0.18,1947.0,Oceanside,103596
729999.0,6045,4,1.0,1.0, Single Family ,0.14,1966.0,Oceanside,103596
948000.0,11000,4,2.0,1.0, Single Family ,0.25,1967.0,Oceanside,103596
1349999.0,3800,5,4.0,0.0, Single Family ,0.15,1960.0,Oceanside,103596
729000.0,1926,4,2.0,0.0, Single Family ,0.14,1951.0,Oceanside,103596
625000.0,6000,4,2.0,0.0, Single Family ,0.14,1952.0,Oceanside,103596
1100000.0,2500,3,2.0,1.0, Single Family ,0.14,1955.0,Oceanside,103596
1249000.0,2800,4,2.0,1.0, Single Family ,0.17,1972.0,Oceanside,103596
679000.0,1796,3,2.0,0.0, Multi-Family ,0.09,1930.0,Oceanside,103596
719999.0,8000,4,2.0,0.0, Single Family ,0.18,1954.0,Oceanside,103596
680000.0,6000,3,1.0,1.0, Single Family ,0.14,1957.0,Oceanside,103596
899000.0,7560,4,2.0,0.0, Single Family ,0.17,1947.0,Oceanside,103596
709000.0,6500,4,2.0,0.0, Single Family ,0.15,1953.0,Oceanside,103596
989000.0,2700,5,3.0,1.0, Single Family ,0.14,1940.0,Oceanside,103596
729000.0,2700,5,3.0,0.0, Single Family ,0.14,1961.0,Oceanside,103596
1150000.0,3109,4,2.0,1.0, Single Family ,0.18,1989.0,Oceanside,103596
700000.0,10000,3,2.0,0.0, Single Family ,0.23,1954.0,Oceanside,103596
739000.0,5985,4,2.0,1.0, Single Family ,0.14,1964.0,Oceanside,103596
629000.0,4000,4,2.0,0.0, Single Family ,0.09,1957.0,Oceanside,103596
1249000.0,2988,5,3.0,0.0, Single Family ,0.18,1969.0,Oceanside,103596
879000.0,6000,5,3.0,1.0, Single Family ,0.14,1958.0,Oceanside,103596
549999.0,4000,3,1.0,0.0, Single Family ,0.09,1959.0,Oceanside,103596
689000.0,1201,4,2.0,0.0, Single Family ,0.14,1952.0,Oceanside,103596
575000.0,1461,4,3.0,0.0, Single Family ,0.13,1954.0,Oceanside,103596
779000.0,1800,4,2.0,0.0, Single Family ,0.14,1966.0,Oceanside,103596
469000.0,1022,2,1.0,0.0, Single Family ,0.09,1920.0,Oceanside,103596
999995.0,2400,4,2.0,1.0, Single Family ,0.16,2023.0,Oceanside,103596
1099995.0,2400,4,2.0,1.0, Single Family ,0.14,2023.0,Oceanside,103596
650000.0,6000,3,1.0,1.0, Single Family ,0.14,1925.0,Oceanside,103596
879000.0,3305,3,2.0,1.0, Single Family ,0.14,1957.0,Oceanside,103596
988800.0,2622,4,2.0,1.0, Single Family ,0.14,1998.0,Oceanside,103596
940000.0,4000,6,4.0,1.0, Single Family ,0.34,1955.0,Oceanside,103596
699000.0,1858,4,2.0,0.0, Single Family ,0.14,1961.0,Oceanside,103596
749999.0,6667,3,2.0,2.0, Single Family ,0.15,1950.0,Oceanside,103596
639000.0,5000,4,2.0,0.0, Single Family ,0.11,1950.0,Oceanside,103596
459000.0,10725,4,3.0,1.0, Single Family ,0.25,1957.0,Oceanside,103596
605000.0,4000,5,2.0,0.0, Single Family ,0.09,1969.0,Oceanside,103596
879000.0,2188,5,3.0,0.0, Single Family ,0.09,1938.0,New Hyde Park,99037
1338828.0,2379,5,4.0,0.0, Single Family ,0.11,1953.0,New Hyde Park,99037
875888.0,6000,4,2.0,0.0, Single Family ,0.14,1941.0,New Hyde Park,99037
949000.0,2167,5,2.0,0.0, Single Family ,0.15,1959.0,New Hyde Park,99037
1099000.0,1800,4,2.0,1.0, Single Family ,0.11,1949.0,New Hyde Park,99037
1250000.0,5750,4,3.0,0.0, Single Family ,0.13,1940.0,New Hyde Park,99037
979000.0,1125,4,2.0,0.0, Single Family ,0.09,1971.0,New Hyde Park,99037
1659888.0,3434,5,4.0,0.0, Single Family ,0.114784,2005.0,New Hyde Park,99037
950000.0,1342,4,2.0,0.0, Single Family ,0.09,1955.0,New Hyde Park,99037
824888.0,5200,4,2.0,0.0, Single Family ,0.12,1947.0,New Hyde Park,99037
769888.0,1402,3,1.0,1.0, Single Family ,0.09,1924.0,New Hyde Park,99037
979000.0,1362,4,2.0,0.0, Single Family ,0.12,1940.0,New Hyde Park,99037
1088000.0,5600,4,2.0,1.0, Single Family ,0.13,1948.0,New Hyde Park,99037
749000.0,1356,4,2.0,0.0, Single Family ,0.09,1946.0,New Hyde Park,99037
1288888.0,2768,4,4.0,0.0, Single Family ,0.14,1941.0,New Hyde Park,99037
819000.0,5000,3,2.0,0.0, Single Family ,0.11,1936.0,New Hyde Park,99037
729999.0,4000,3,1.0,1.0, Single Family ,0.09,1920.0,New Hyde Park,99037
875000.0,9430,3,2.0,1.0, Single Family ,0.22,1959.0,New Hyde Park,99037
705000.0,1500,4,1.0,1.0, Single Family ,0.11,1949.0,New Hyde Park,99037
999000.0,1167,3,2.0,0.0, Single Family ,0.14,1949.0,New Hyde Park,99037
849999.0,1510,4,2.0,0.0, Single Family ,0.1,1936.0,New Hyde Park,99037
788000.0,4000,4,1.0,0.0, Single Family ,0.09,1958.0,New Hyde Park,99037
829000.0,4000,4,2.0,0.0, Single Family ,0.09,1953.0,New Hyde Park,99037
1250000.0,1800,4,2.0,0.0, Single Family ,0.1,1941.0,New Hyde Park,99037
879000.0,1475,4,2.0,0.0, Single Family ,0.09,1938.0,New Hyde Park,99037
775000.0,4000,4,1.0,0.0, Single Family ,0.09,1950.0,New Hyde Park,99037
759999.0,1233,4,2.0,0.0, Single Family ,0.09,1948.0,New Hyde Park,99037
850000.0,2170,5,3.0,0.0, Single Family ,0.09,1962.0,New Hyde Park,99037
848000.0,6000,4,1.0,0.0, Single Family ,0.14,1952.0,New Hyde Park,99037
525000.0,1030,3,1.0,1.0, Single Family ,0.05,1922.0,New Hyde Park,99037
719000.0,5000,3,1.0,1.0, Single Family ,0.11,1893.0,New Hyde Park,99037
1249000.0,2041,3,2.0,1.0, Single Family ,0.15,1950.0,New Hyde Park,99037
875000.0,4000,4,2.0,1.0, Single Family ,0.09,1947.0,New Hyde Park,99037
1198000.0,2230,3,3.0,0.0, Multi-Family ,0.2,1947.0,New Hyde Park,99037
599000.0,1017,3,2.0,0.0, Single Family ,0.09,1951.0,New Hyde Park,99037
848000.0,1752,4,2.0,0.0, Single Family ,0.11,1948.0,New Hyde Park,99037
864000.0,6000,5,2.0,0.0, Single Family ,0.14,1960.0,New Hyde Park,99037
850000.0,6090,3,2.0,1.0, Single Family ,0.14,1941.0,New Hyde Park,99037
948000.0,6000,4,2.0,0.0, Single Family ,0.14,1952.0,New Hyde Park,99037
1099000.0,1478,3,1.0,0.0, Single Family ,0.14,1950.0,New Hyde Park,99037
689999.0,1314,3,1.0,1.0, Single Family ,0.08,1929.0,New Hyde Park,99037
949000.0,1382,4,2.0,0.0, Single Family ,0.15,1951.0,New Hyde Park,99037
579000.0,1278,3,1.0,0.0, Single Family ,0.09,1926.0,New Hyde Park,99037
775888.0,7345,4,2.0,0.0, Single Family ,0.17,1940.0,New Hyde Park,99037
649000.0,4000,3,1.0,0.0, Single Family ,0.09,1926.0,New Hyde Park,99037
748888.0,1428,3,2.0,0.0, Single Family ,0.07,1923.0,New Hyde Park,99037
850000.0,2146,4,2.0,1.0, Single Family ,0.11,1939.0,New Hyde Park,99037
899000.0,1548,3,3.0,0.0, Single Family ,0.18,1949.0,New Hyde Park,99037
1399000.0,6300,5,2.0,0.0, Single Family ,0.14,1948.0,New Hyde Park,99037
835000.0,4000,4,2.0,0.0, Single Family ,0.09,1951.0,New Hyde Park,99037
888000.0,1383,4,2.0,0.0, Single Family ,0.14,1950.0,New Hyde Park,99037
870000.0,6324,4,2.0,1.0, Single Family ,0.15,1943.0,New Hyde Park,99037
899999.0,4000,5,3.0,0.0, Single Family ,0.09,1959.0,New Hyde Park,99037
799000.0,5000,4,2.0,0.0, Single Family ,0.11,1958.0,New Hyde Park,99037
749000.0,1299,5,2.0,0.0, Single Family ,0.11,1961.0,New Hyde Park,99037
699000.0,1161,3,1.0,0.0, Single Family ,0.11,1940.0,New Hyde Park,99037
1200000.0,1826,4,2.0,1.0, Single Family ,0.17,1952.0,New Hyde Park,99037
995000.0,5640,3,1.0,0.0, Single Family ,0.13,1955.0,New Hyde Park,99037
768000.0,5200,3,2.0,0.0, Single Family ,0.12,1943.0,New Hyde Park,99037
880000.0,1403,4,2.0,0.0, Single Family ,0.14,1937.0,New Hyde Park,99037
775000.0,4000,3,1.0,1.0, Single Family ,0.09,1952.0,New Hyde Park,99037
800000.0,1449,4,2.0,0.0, Single Family ,0.14,1941.0,New Hyde Park,99037
775000.0,1422,4,2.0,1.0, Single Family ,0.09,1955.0,New Hyde Park,99037
749000.0,4000,4,2.0,0.0, Single Family ,0.09,1947.0,New Hyde Park,99037
925000.0,2125,3,3.0,0.0, Single Family ,0.15,1961.0,New Hyde Park,99037
828000.0,1841,5,2.0,0.0, Single Family ,0.09,1965.0,New Hyde Park,99037
799500.0,1546,4,2.0,0.0, Single Family ,0.07,1922.0,New Hyde Park,99037
749000.0,1532,4,2.0,1.0, Multi-Family ,0.07,1923.0,New Hyde Park,99037
1098000.0,1784,4,3.0,0.0, Single Family ,0.1,1940.0,New Hyde Park,99037
549000.0,935,3,1.0,0.0, Single Family ,0.09,1938.0,New Hyde Park,99037
1150000.0,2400,4,3.0,1.0, Single Family ,0.11,1952.0,New Hyde Park,99037
899000.0,2387,3,3.0,0.0, Single Family ,0.11,1900.0,New Hyde Park,99037
878000.0,5900,4,2.0,0.0, Single Family ,0.14,1951.0,New Hyde Park,99037
875000.0,1775,4,2.0,2.0, Single Family ,0.09,1969.0,New Hyde Park,99037
998000.0,4000,6,3.0,0.0, Single Family ,0.09,1966.0,New Hyde Park,99037
1099000.0,6600,3,2.0,0.0, Single Family ,0.15,1941.0,New Hyde Park,99037
790000.0,5000,3,2.0,1.0, Single Family ,0.11,1923.0,New Hyde Park,99037
1100000.0,5250,4,3.0,0.0, Single Family ,0.12,1952.0,New Hyde Park,99037
729000.0,5244,3,2.0,0.0, Single Family ,0.12,1946.0,New Hyde Park,99037
899000.0,5000,5,3.0,0.0, Single Family ,0.11,1940.0,New Hyde Park,99037
775000.0,1428,3,2.0,0.0, Single Family ,0.17,1954.0,New Hyde Park,99037
1050000.0,2199,5,2.0,1.0, Single Family ,0.25,1958.0,New Hyde Park,99037
650000.0,1119,3,2.0,0.0, Single Family ,0.09,1953.0,New Hyde Park,99037
669000.0,4000,4,3.0,0.0, Single Family ,0.09,1951.0,New Hyde Park,99037
719000.0,1407,4,2.0,0.0, Single Family ,0.11,1950.0,Mineola,90940
959000.0,1689,4,1.0,1.0, Single Family ,0.12,1914.0,Mineola,90940
808000.0,3500,3,1.0,1.0, Single Family ,0.08,1928.0,Mineola,90940
649999.0,1066,3,1.0,0.0, Single Family ,0.11,1950.0,Mineola,90940
888000.0,1466,3,2.0,1.0, Single Family ,0.06,1926.0,Mineola,90940
948000.0,5000,3,2.0,0.0, Single Family ,0.11,1923.0,Mineola,90940
888000.0,2400,5,3.0,0.0, Single Family ,0.09,1955.0,Mineola,90940
899000.0,2000,4,2.0,0.0, Single Family ,0.08,1928.0,Mineola,90940
699000.0,4000,4,1.0,0.0, Single Family ,0.09,1950.0,Mineola,90940
798888.0,4000,3,2.0,0.0, Single Family ,0.09,1931.0,Mineola,90940
1598000.0,3600,5,4.0,1.0, Single Family ,0.11,2024.0,Mineola,90940
798000.0,5700,3,2.0,0.0, Single Family ,0.13,1950.0,Mineola,90940
679000.0,5000,3,1.0,0.0, Single Family ,0.11,1928.0,Mineola,90940
780000.0,1600,5,2.0,1.0, Single Family ,0.08,1928.0,Mineola,90940
770000.0,1355,3,1.0,1.0, Single Family ,0.09,1941.0,Mineola,90940
945000.0,1976,4,2.0,1.0, Single Family ,0.11,1920.0,Mineola,90940
850000.0,2066,3,2.0,0.0, Single Family ,0.22,1938.0,Mineola,90940
829000.0,3500,3,1.0,1.0, Single Family ,0.08,1928.0,Mineola,90940
1399999.0,3550,4,4.0,0.0, Single Family ,0.11,1940.0,Mineola,90940
789000.0,1302,4,2.0,0.0, Single Family ,0.11,1950.0,Mineola,90940
829000.0,1844,4,2.0,0.0, Single Family ,0.09,1941.0,Mineola,90940
799000.0,1895,5,2.0,0.0, Single Family ,0.09,1952.0,Mineola,90940
868000.0,1872,3,2.0,0.0, Single Family ,0.11,1948.0,Mineola,90940
700000.0,1191,4,1.0,0.0, Single Family ,0.09,1951.0,Mineola,90940
868888.0,1900,4,3.0,0.0, Single Family ,0.11,1950.0,Mineola,90940
699000.0,4000,3,2.0,0.0, Single Family ,0.09,1947.0,Mineola,90940
550000.0,1200,3,2.0,0.0, Single Family ,0.06,1925.0,Mineola,90940
799000.0,5100,3,1.0,1.0, Single Family ,0.12,1922.0,Mineola,90940
729000.0,1467,4,2.0,0.0, Single Family ,0.13,1950.0,Mineola,90940
1450000.0,2800,5,3.0,1.0, Single Family ,0.11,2023.0,Mineola,90940
758000.0,1642,3,1.0,1.0, Single Family ,0.11,1934.0,Mineola,90940
799999.0,6048,4,2.0,0.0, Single Family ,0.14,1950.0,Mineola,90940
519000.0,5000,2,2.0,1.0, Single Family ,0.11,1926.0,Mineola,90940
599000.0,5000,4,2.0,0.0, Single Family ,0.11,1950.0,Mineola,90940
760000.0,5000,3,1.0,0.0, Single Family ,0.11,1950.0,Mineola,90940
950000.0,2400,6,3.0,0.0, Single Family ,0.2,1948.0,Elmont,92285
999900.0,1352,4,2.0,0.0, Single Family ,0.14,1928.0,Elmont,92285
649000.0,1166,3,2.0,0.0, Single Family ,0.14,1951.0,Elmont,92285
539999.0,4000,2,1.0,0.0, Single Family ,0.09,1941.0,Elmont,92285
729000.0,4000,4,3.0,0.0, Single Family ,0.09,1938.0,Elmont,92285
931000.0,5000,5,4.0,1.0, Single Family ,0.11,1948.0,Elmont,92285
1199999.0,4000,6,4.0,0.0, Multi-Family ,0.09,2003.0,Elmont,92285
649888.0,1597,3,2.0,0.0, Single Family ,0.15,1967.0,Elmont,92285
849900.0,2298,4,3.0,0.0, Single Family ,0.15,1957.0,Elmont,92285
699000.0,4480,3,2.0,0.0, Single Family ,0.1,1954.0,Elmont,92285
1398000.0,7560,5,5.0,0.0, Single Family ,0.17,2021.0,Elmont,92285
774000.0,4000,4,3.0,0.0, Single Family ,0.09,1940.0,Elmont,92285
640000.0,5900,4,1.0,0.0, Single Family ,0.14,1951.0,Elmont,92285
975000.0,10000,6,3.0,0.0, Single Family ,0.23,1952.0,Elmont,92285
550000.0,4080,3,1.0,0.0, Single Family ,0.09,1940.0,Elmont,92285
815000.0,5000,4,3.0,0.0, Single Family ,0.11,1925.0,Elmont,92285
727000.0,4000,3,2.0,0.0, Single Family ,0.09,1927.0,Elmont,92285
1099000.0,2220,6,4.0,0.0, Single Family ,0.1,2024.0,Elmont,92285
735000.0,1680,5,2.0,0.0, Single Family ,0.1,1947.0,Elmont,92285
819999.0,1789,5,3.0,0.0, Single Family ,0.14,1957.0,Elmont,92285
630000.0,4000,4,2.0,0.0, Single Family ,0.09,1940.0,Elmont,92285
759000.0,1168,3,2.0,0.0, Single Family ,0.17,1951.0,Elmont,92285
699999.0,5000,4,3.0,0.0, Single Family ,0.11,1949.0,Elmont,92285
550000.0,1282,4,2.0,0.0, Single Family ,0.11,1950.0,Elmont,92285
725000.0,1904,4,2.0,0.0, Single Family ,0.11,1949.0,Elmont,92285
749999.0,1924,4,2.0,0.0, Multi-Family ,0.15,1954.0,Elmont,92285
575000.0,5000,4,2.0,0.0, Single Family ,0.11,1949.0,Elmont,92285
700000.0,5915,4,2.0,1.0, Single Family ,0.14,1978.0,Elmont,92285
464999.0,2080,2,1.0,0.0, Single Family ,0.05,1923.0,Elmont,92285
625000.0,4160,3,2.0,0.0, Single Family ,0.1,1925.0,Elmont,92285
859000.0,4000,4,3.0,0.0, Single Family ,0.09,1930.0,Elmont,92285
479000.0,2000,2,2.0,0.0, Single Family ,0.05,1923.0,Elmont,92285
659999.0,6000,3,3.0,0.0, Single Family ,0.14,1952.0,Elmont,92285
569000.0,6090,3,2.0,1.0, Single Family ,0.14,1925.0,Elmont,92285
759000.0,6240,5,3.0,0.0, Multi-Family ,0.14,1927.0,Elmont,92285
699000.0,4000,4,1.0,0.0, Single Family ,0.09,1951.0,Elmont,92285
700000.0,4872,4,2.0,0.0, Single Family ,0.11,1936.0,Elmont,92285
670000.0,3718,3,2.0,0.0, Single Family ,0.09,1923.0,Elmont,92285
769000.0,6200,4,2.0,0.0, Single Family ,0.14,1948.0,Elmont,92285
635000.0,4000,3,1.0,0.0, Single Family ,0.09,1941.0,Elmont,92285
650000.0,4000,4,1.0,0.0, Single Family ,0.09,1957.0,Elmont,92285
529000.0,1190,4,1.0,0.0, Single Family ,0.14,1952.0,Elmont,92285
929999.0,4320,5,2.0,0.0, Multi-Family ,0.1,1923.0,Elmont,92285
898500.0,2200,6,3.0,0.0, Single Family ,0.11,1969.0,Elmont,92285
799000.0,1536,4,2.0,1.0, Single Family ,0.09,1951.0,Elmont,92285
728999.0,4000,4,4.0,0.0, Single Family ,0.09,1938.0,Elmont,92285
845000.0,8967,5,2.0,0.0, Single Family ,0.21,1962.0,Elmont,92285
1049000.0,4000,4,2.0,1.0, Single Family ,0.09,2024.0,Elmont,92285
619000.0,4000,3,3.0,0.0, Single Family ,0.09,1945.0,Elmont,92285
1150000.0,4704,6,3.0,0.0, Multi-Family ,0.11,1930.0,Elmont,92285
949999.0,5720,5,3.0,0.0, Multi-Family ,0.13,1928.0,Elmont,92285
799999.0,1354,3,2.0,1.0, Single Family ,0.16,1949.0,Elmont,92285
499000.0,4000,3,2.0,0.0, Single Family ,0.09,1923.0,Elmont,92285
729000.0,2030,4,2.0,0.0, Single Family ,0.1,1965.0,Elmont,92285
610000.0,6250,3,2.0,0.0, Single Family ,0.14,1948.0,Elmont,92285
949000.0,4000,5,3.0,0.0, Single Family ,0.09,1941.0,Elmont,92285
669000.0,5000,3,1.0,2.0, Single Family ,0.11,1949.0,Elmont,92285
649000.0,1326,4,2.0,0.0, Single Family ,0.14,1952.0,Elmont,92285
649999.0,5000,4,2.0,0.0, Single Family ,0.11,1951.0,Elmont,92285
1198000.0,3338,5,4.0,1.0, Single Family ,0.09,2024.0,Elmont,92285
998500.0,6000,5,3.0,0.0, Multi-Family ,0.14,1969.0,Elmont,92285
824000.0,4000,4,3.0,0.0, Single Family ,0.09,1941.0,Elmont,92285
675000.0,5000,3,2.0,1.0, Single Family ,0.11,1949.0,Elmont,92285
749900.0,1593,3,3.0,0.0, Single Family ,0.13,1946.0,Elmont,92285
599000.0,5220,3,1.0,1.0, Single Family ,0.12,1948.0,Elmont,92285
849000.0,7740,4,4.0,0.0, Single Family ,0.18,1923.0,Elmont,92285
879000.0,3120,3,3.0,0.0, Single Family ,0.07,1973.0,Elmont,92285
565000.0,1489,2,2.0,0.0, Single Family ,0.07,1923.0,Elmont,92285
839000.0,4200,6,2.0,0.0, Single Family ,0.1,1960.0,Elmont,92285
639000.0,5000,4,2.0,0.0, Single Family ,0.11,1949.0,Elmont,92285
849000.0,2290,5,2.0,1.0, Single Family ,0.09,2020.0,Elmont,92285
529000.0,2639,3,1.0,1.0, Single Family ,0.06,1951.0,Elmont,92285
649999.0,7740,4,2.0,0.0, Single Family ,0.18,1924.0,Elmont,92285
549000.0,1159,3,2.0,0.0, Single Family ,0.1,1946.0,Elmont,92285
495000.0,852,1,2.0,0.0, Single Family ,0.07,1923.0,Elmont,92285
898888.0,6000,4,3.0,0.0, Single Family ,0.14,1960.0,Elmont,92285
649999.0,4000,4,2.0,0.0, Single Family ,0.09,1954.0,Elmont,92285
599990.0,1248,3,1.0,0.0, Single Family ,0.12,1948.0,Elmont,92285
829000.0,4000,5,2.0,0.0, Single Family ,0.09,1977.0,Elmont,92285
725000.0,4720,4,2.0,0.0, Single Family ,0.11,1974.0,Elmont,92285
1155000.0,5280,6,3.0,0.0, Multi-Family ,0.12,1951.0,Elmont,92285
799999.0,8800,4,2.0,0.0, Single Family ,0.2,1952.0,Elmont,92285
505000.0,1194,3,1.0,0.0, Single Family ,0.14,1951.0,Elmont,92285
899000.0,3600,4,2.0,1.0, Single Family ,0.08,2023.0,Elmont,92285
659000.0,1185,3,3.0,0.0, Single Family ,0.11,1946.0,Elmont,92285
899999.0,2390,6,4.0,0.0, Multi-Family ,0.18,1960.0,Elmont,92285
429999.0,6000,4,2.0,0.0, Single Family ,0.14,1951.0,Elmont,92285
530000.0,7228,4,2.0,0.0, Single Family ,0.17,1949.0,Elmont,92285
499999.0,3120,3,2.0,0.0, Single Family ,0.07,1919.0,Elmont,92285
599000.0,4160,4,2.0,0.0, Single Family ,0.1,1951.0,Elmont,92285
549999.0,2080,3,2.0,0.0, Single Family ,0.05,1922.0,Elmont,92285
350000.0,4300,2,1.0,0.0, Single Family ,0.1,1928.0,Elmont,92285
645000.0,4000,3,3.0,0.0, Single Family ,0.09,1938.0,Elmont,92285
595999.0,4007,5,3.0,0.0, Single Family ,0.09,1908.0,Elmont,92285
525000.0,3052,4,1.0,1.0, Single Family ,0.07,1967.0,Elmont,92285
595000.0,4900,3,1.0,0.0, Single Family ,0.11,1948.0,Elmont,92285
600000.0,8541,4,2.0,0.0, Single Family ,0.2,1951.0,Elmont,92285
649000.0,4554,4,2.0,0.0, Single Family ,0.1,1951.0,Elmont,92285
849000.0,2000,3,3.0,0.0, Single Family ,0.11,1931.0,Lynbrook,87014
750000.0,10164,3,3.0,0.0, Single Family ,0.23,1963.0,Lynbrook,87014
899000.0,9125,5,2.0,0.0, Single Family ,0.21,1908.0,Lynbrook,87014
819000.0,1850,5,2.0,0.0, Multi-Family ,0.11,1927.0,Lynbrook,87014
925000.0,2000,5,2.0,0.0, Single Family ,0.09,1971.0,Lynbrook,87014
739000.0,4800,5,2.0,1.0, Single Family ,0.11,1931.0,Lynbrook,87014
799990.0,5400,4,2.0,0.0, Single Family ,0.12,1952.0,Lynbrook,87014
575000.0,4000,3,1.0,1.0, Single Family ,0.09,1921.0,Lynbrook,87014
625000.0,4560,3,1.0,1.0, Single Family ,0.1,1910.0,Lynbrook,87014
650000.0,1323,3,1.0,0.0, Single Family ,0.11,1950.0,Lynbrook,87014
650000.0,1688,4,2.0,0.0, Single Family ,0.11,1941.0,Lynbrook,87014
825000.0,6000,3,2.0,0.0, Single Family ,0.14,1951.0,Lynbrook,87014
899999.0,4100,3,2.0,0.0, Multi-Family ,0.09,1919.0,Lynbrook,87014
949000.0,1794,5,2.0,0.0, Multi-Family ,0.11,1926.0,Lynbrook,87014
699000.0,1493,3,1.0,0.0, Single Family ,0.14,1938.0,Lynbrook,87014
699000.0,1481,3,2.0,0.0, Single Family ,0.13,1951.0,Lynbrook,87014
695000.0,1685,3,2.0,1.0, Single Family ,0.09,1923.0,Lynbrook,87014
699000.0,5050,4,1.0,0.0, Single Family ,0.12,1924.0,Lynbrook,87014
899000.0,2408,4,3.0,0.0, Single Family ,0.14,1913.0,Lynbrook,87014
599000.0,4000,2,2.0,0.0, Single Family ,0.09,1954.0,Lynbrook,87014
869000.0,5600,3,2.0,2.0, Single Family ,0.13,1946.0,Lynbrook,87014
849999.0,2500,3,1.0,1.0, Single Family ,0.11,1910.0,Lynbrook,87014
869000.0,1712,4,1.0,1.0, Single Family ,0.18,1924.0,Lynbrook,87014
670000.0,5204,4,2.0,0.0, Single Family ,0.12,1903.0,Lynbrook,87014
850000.0,5500,4,2.0,1.0, Multi-Family ,0.13,1952.0,Lynbrook,87014
685000.0,1354,3,2.0,0.0, Single Family ,0.09,1929.0,Lynbrook,87014
699000.0,1313,3,2.0,0.0, Single Family ,0.14,1940.0,Lynbrook,87014
629000.0,4000,3,1.0,0.0, Single Family ,0.09,1925.0,Lynbrook,87014
595000.0,3700,3,1.0,1.0, Single Family ,0.08,1926.0,Lynbrook,87014
699000.0,5400,4,2.0,0.0, Single Family ,0.12,1948.0,Lynbrook,87014
824990.0,1739,3,1.0,1.0, Single Family ,0.09,1930.0,Lynbrook,87014
699000.0,6000,3,2.0,0.0, Single Family ,0.14,1928.0,Lynbrook,87014
939000.0,2640,4,2.0,1.0, Single Family ,0.14,1928.0,Lynbrook,87014
659000.0,1480,3,1.0,1.0, Single Family ,0.11,1927.0,Lynbrook,87014
610000.0,5500,6,3.0,0.0, Single Family ,0.13,1954.0,Lynbrook,87014
664999.0,4900,3,1.0,1.0, Single Family ,0.11,1923.0,Lynbrook,87014
749000.0,7000,3,1.0,1.0, Single Family ,0.16,1921.0,Lynbrook,87014
825000.0,1744,4,2.0,0.0, Multi-Family ,0.13,1891.0,Lynbrook,87014
699000.0,3500,3,1.0,1.0, Single Family ,0.08,1927.0,Lynbrook,87014
839000.0,2150,5,3.0,0.0, Multi-Family ,0.14,1957.0,Lynbrook,87014
919000.0,2276,6,2.0,0.0, Multi-Family ,0.22,1951.0,Lynbrook,87014
899000.0,8694,4,3.0,0.0, Single Family ,0.2,1920.0,Lynbrook,87014
774990.0,4472,3,2.0,1.0, Multi-Family ,0.1,1946.0,Lynbrook,87014
888000.0,11250,5,3.0,0.0, Multi-Family ,0.26,1908.0,Lynbrook,87014
650000.0,9000,3,2.0,1.0, Single Family ,0.21,1925.0,Lynbrook,87014
749000.0,2174,4,2.0,0.0, Single Family ,0.14,1970.0,East Rockaway,88621
699000.0,4095,4,2.0,0.0, Single Family ,0.09,1927.0,East Rockaway,88621
625000.0,1575,4,3.0,0.0, Single Family ,0.04,1925.0,East Rockaway,88621
670000.0,1581,3,2.0,0.0, Single Family ,0.15,1926.0,East Rockaway,88621
399900.0,1316,3,1.0,0.0, Single Family ,0.13,1920.0,East Rockaway,88621
759000.0,1500,3,2.0,1.0, Single Family ,0.11,1946.0,East Rockaway,88621
749000.0,2100,4,2.0,1.0, Single Family ,0.14,1925.0,East Rockaway,88621
720000.0,8000,3,2.0,0.0, Single Family ,0.18,1952.0,East Rockaway,88621
1598999.0,30492,5,3.0,0.0, Single Family ,0.7,1952.0,East Rockaway,88621
750000.0,1852,5,2.0,0.0, Multi-Family ,0.1,1957.0,East Rockaway,88621
549000.0,1311,3,2.0,0.0, Single Family ,0.09,1926.0,East Rockaway,88621
575000.0,9100,3,2.0,0.0, Single Family ,0.21,1923.0,East Rockaway,88621
865000.0,2547,4,1.0,2.0, Single Family ,0.15,1946.0,East Rockaway,88621
1299000.0,13125,5,4.0,1.0, Single Family ,0.3,1937.0,East Rockaway,88621
579000.0,1850,3,1.0,1.0, Single Family ,0.17,1923.0,East Rockaway,88621
499999.0,3000,2,2.0,0.0, Single Family ,0.07,1913.0,East Rockaway,88621
1100000.0,2896,5,2.0,1.0, Single Family ,0.13,1989.0,East Rockaway,88621
1399990.0,10875,5,5.0,1.0, Single Family ,0.25,1926.0,East Rockaway,88621
575000.0,1204,3,1.0,1.0, Single Family ,0.13,2019.0,East Rockaway,88621
724990.0,4000,4,3.0,0.0, Single Family ,0.09,1950.0,East Rockaway,88621
